data_type,sparsity_percent,topology,mode,num_nodes,is_dag,nmse_global,mse_global,rmse_global,snr_global,peak_snr_global,mean_nmse_per_node,std_nmse_per_node,consensus_error,fit_time,ssim,gmsd,fsim,vif
2d_signal,10,graph_02_DAG_adj.txt,general,10,True,4.515125521885787e-291,4.515125521885787e-291,6.719468373231462e-146,0.0,-240.0,4.51512552338854e-290,0.0,5.201424603135949e-302,4.88967227935791,,0.0,1.0,1.0
2d_signal,10,graph_02_DAG_adj.txt,dag,10,True,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,4.8653929233551025,,0.0,1.0,1.0
2d_signal,10,graph_03_DAG_adj.txt,general,15,True,1.49354763251046e-170,1.49354763251046e-170,1.2221078645154281e-85,0.0,-240.0,1.4777119777326065e-169,0.0,1.7589328123979249e-181,3.490936279296875,,0.0,1.0,1.0
2d_signal,10,graph_03_DAG_adj.txt,dag,15,True,4.1532868222904535e-290,4.1532868222904535e-290,2.037961437881113e-145,0.0,-240.0,6.896137702469183e-289,0.0,2.87514985134485e-301,3.499990463256836,,0.0,1.0,1.0
2d_signal,10,graph_04_DAG_adj.txt,general,15,True,2.1109963078859748e-172,2.1109963078859748e-172,1.4529268074772297e-86,0.0,-240.0,2.919491526028978e-170,0.0,4.698273422851668e-182,3.3709194660186768,,0.0,1.0,1.0
2d_signal,10,graph_04_DAG_adj.txt,dag,15,True,4.1532868222904535e-290,4.1532868222904535e-290,2.037961437881113e-145,0.0,-240.0,6.896137702469183e-289,0.0,2.87514985134485e-301,3.6134727001190186,,0.0,1.0,1.0
2d_signal,10,graph_05_DAG_adj.txt,general,20,True,7.560382946435176e-111,7.560382946435176e-111,8.69504626004668e-56,0.0,-240.0,8.931708398872109e-110,3.298548119516319e-109,1.1379213105325429e-121,3.2541685104370117,0.0,0.0,1.0,1.0
2d_signal,10,graph_05_DAG_adj.txt,dag,20,True,2.281327761083331e-230,2.281327761083331e-230,1.510406488692144e-115,0.0,-240.0,5.799662108611748e-229,0.0,2.1870540517573062e-241,3.501002073287964,,0.0,1.0,1.0
2d_signal,10,graph_06_DAG_adj.txt,general,25,True,3.292819141760779e-32,3.292819141760779e-32,1.814612669899772e-16,0.0,-240.0,8.232047853963026e-31,4.032863356076542e-30,1.3377802182871346e-42,3.3242905139923096,0.0,0.0,1.0,1.0
2d_signal,10,graph_06_DAG_adj.txt,dag,25,True,1.4082946254980285e-190,1.4082946254980285e-190,1.1867158992353766e-95,0.0,-240.0,3.4492878076866117e-189,0.0,1.4654185649437643e-201,3.520061731338501,,0.0,1.0,1.0
2d_signal,10,graph_07_Directed_with_Cycles_adj.txt,general,5,False,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,49.364280462265015,,0.0,1.0,1.0
2d_signal,10,graph_08_Directed_with_Cycles_adj.txt,general,5,False,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,49.05773973464966,,0.0,1.0,1.0
2d_signal,10,graph_09_Directed_with_Cycles_adj.txt,general,10,False,2.7359976349881236e-230,2.7359976349881236e-230,1.6540851353506939e-115,0.0,-240.0,2.735997634988123e-229,0.0,3.1518692755063166e-241,4.811774492263794,,0.0,1.0,1.0
2d_signal,10,graph_10_Directed_with_Cycles_adj.txt,general,15,False,1.237630520752206e-171,1.237630520752206e-171,3.5179973290953566e-86,0.0,-240.0,1.856445781087386e-170,0.0,2.6028744995827194e-182,3.359539031982422,,0.0,1.0,1.0
2d_signal,10,graph_11_Directed_with_Cycles_adj.txt,general,15,False,3.8518788051620006e-91,3.8518788051620006e-91,6.206350622678355e-46,0.0,-240.0,5.777818207743001e-90,2.1618616176438574e-89,8.100929113789593e-102,3.3967857360839844,0.0,0.0,1.0,1.0
2d_signal,10,graph_12_Directed_with_Cycles_adj.txt,general,20,False,2.1419626000169563e-92,2.1419626000169563e-92,1.4635445329804476e-46,0.0,-240.0,4.2839252023917677e-91,1.867319703891274e-90,6.592960886671916e-103,3.3252413272857666,0.0,0.0,1.0,1.0
2d_signal,10,graph_13_Directed_with_Cycles_adj.txt,general,25,False,2.3773490198564745e-53,2.3773490198564745e-53,4.8758066203003525e-27,0.0,-240.0,5.9433725496411855e-52,2.911646019577037e-51,9.658503409951292e-64,3.1300668716430664,0.0,0.0,1.0,1.0
2d_signal,10,graph_14_Directed_with_Cycles_and_Loops_adj.txt,general,5,False,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,49.644283294677734,,0.0,1.0,1.0
2d_signal,10,graph_15_Directed_with_Cycles_and_Loops_adj.txt,general,5,False,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,49.0767240524292,,0.0,1.0,1.0
2d_signal,10,graph_16_Directed_with_Cycles_and_Loops_adj.txt,general,10,False,2.7359976349881253e-250,2.7359976349881253e-250,1.6540851353506946e-125,0.0,-240.0,2.735997634988126e-249,0.0,3.15186927550632e-261,4.713528394699097,,0.0,1.0,1.0
2d_signal,10,graph_17_Directed_with_Cycles_and_Loops_adj.txt,general,15,False,1.2376305203454183e-171,1.2376305203454183e-171,3.5179973285172035e-86,0.0,-240.0,1.856445781087386e-170,0.0,2.6028744996438262e-182,3.377821207046509,,0.0,1.0,1.0
2d_signal,10,graph_18_Directed_with_Cycles_and_Loops_adj.txt,general,15,False,3.8518788051620077e-131,3.8518788051620077e-131,6.206350622678361e-66,0.0,-240.0,5.7778182077430105e-130,2.161861617643861e-129,8.10092911378961e-142,3.435182571411133,0.0,0.0,1.0,1.0
2d_signal,10,graph_19_Directed_with_Cycles_and_Loops_adj.txt,general,20,False,2.1419626000169563e-92,2.1419626000169563e-92,1.4635445329804476e-46,0.0,-240.0,4.2839252023917677e-91,1.867319703891274e-90,6.592960886671916e-103,3.1607162952423096,0.0,0.0,1.0,1.0
2d_signal,10,graph_20_Directed_with_Cycles_and_Loops_adj.txt,general,25,False,2.3773490198564745e-53,2.3773490198564745e-53,4.8758066203003525e-27,0.0,-240.0,5.9433725496411855e-52,2.911646019577037e-51,9.658503409951292e-64,3.184386730194092,0.0,0.0,1.0,1.0
2d_signal,10,graph_21_Star_with_Extra_Edges_adj.txt,general,5,False,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,49.51562571525574,,0.0,1.0,1.0
2d_signal,10,graph_22_Star_with_Extra_Edges_adj.txt,general,5,False,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,0.0,49.71706438064575,,0.0,1.0,1.0
